Date,Open,High,Low,Close,Adj Close,Volume
2019-08-27,41.189999,41.730000,40.918999,41.169998,31.671295,4152200
2019-08-28,41.150002,42.639999,40.759998,42.520000,32.709835,4539300
2019-08-29,42.330002,43.000000,42.209999,42.369999,33.140011,3292500
2019-08-30,42.830002,43.000000,42.270000,42.630001,33.343372,4099200
2019-09-03,42.139999,42.230000,41.150002,41.799999,32.694187,3343300
2019-09-04,42.590000,42.790001,41.849998,42.540001,33.272984,2651400
2019-09-05,43.150002,43.970001,43.090000,43.360001,33.914352,4041400
2019-09-06,43.540001,43.660000,42.660000,43.240002,33.820503,3217900
2019-09-09,43.529999,44.626999,43.259998,44.450001,34.766907,3848000
2019-09-10,45.099998,46.369999,44.779999,46.320000,36.229542,4704000
2019-09-11,46.520000,47.049999,45.580002,46.880001,36.667538,4445000
2019-09-12,47.070000,47.189999,45.570000,46.970001,36.737942,3649700
2019-09-13,47.639999,48.439999,47.250000,48.200001,37.699997,4027600
2019-09-16,48.689999,49.980000,48.279999,49.009998,38.333538,5040600
2019-09-17,48.669998,49.090000,47.610001,48.000000,37.543564,3741900
2019-09-18,47.900002,47.900002,47.020000,47.509998,37.160297,2588200
2019-09-19,48.119999,48.410000,47.490002,47.639999,37.261982,2418300
2019-09-20,47.470001,48.849998,47.070000,48.209999,37.707813,10570400
2019-09-23,47.389999,48.215000,47.119999,47.910000,37.473175,3599400
2019-09-24,47.779999,48.000000,45.950001,46.599998,36.448544,4515300
2019-09-25,46.549999,47.970001,46.130001,47.680000,37.293270,4396200
2019-09-26,47.509998,47.689999,46.933998,47.230000,36.941299,2994200
2019-09-27,47.400002,47.880001,47.009998,47.070000,36.816166,3722300
2019-09-30,47.259998,47.790001,47.110001,47.650002,37.269821,2512200
2019-10-01,47.939999,48.570000,45.900002,45.970001,35.955784,3838400
2019-10-02,44.669998,45.169998,44.360001,44.930000,35.142342,4759500
2019-10-03,44.849998,45.389999,44.369999,45.310001,35.439556,3422400
2019-10-04,45.180000,45.779999,45.009998,45.340000,35.463020,3512300
2019-10-07,45.080002,45.770000,44.764999,45.169998,35.330055,2977900
2019-10-08,44.750000,45.049999,43.830002,43.849998,34.297604,2985900
2019-10-09,44.389999,44.540001,44.000000,44.009998,34.422752,2844600
2019-10-10,44.330002,45.290001,44.020000,44.919998,35.134518,4325000
2019-10-11,45.750000,47.720001,45.502998,47.130001,36.863091,3675700
2019-10-14,46.720001,47.270000,46.240002,46.820000,36.620617,3196500
2019-10-15,46.820000,48.099998,46.529999,47.200001,36.917835,3216800
2019-10-16,47.490002,47.919998,47.009998,47.119999,36.855263,3626900
2019-10-17,47.439999,48.540001,47.139999,47.810001,37.394951,2724400
2019-10-18,47.910000,48.191002,47.360001,47.959999,37.512276,2757600
2019-10-21,48.590000,48.970001,47.090000,47.119999,36.855263,3967000
2019-10-22,47.080002,47.383999,46.020000,46.820000,36.620617,4645400
2019-10-23,46.779999,47.509998,46.549999,47.230000,36.941299,4152000
2019-10-24,48.650002,49.990002,47.840000,49.470001,38.693333,6098900
2019-10-25,49.779999,50.759998,48.900002,50.480000,39.483307,5361100
2019-10-28,50.750000,51.439999,50.430000,51.209999,40.054291,4504100
2019-10-29,50.959999,51.630001,50.369999,51.490002,40.273296,3462100
2019-10-30,51.200001,51.470001,50.330002,51.029999,39.913498,3602100
2019-10-31,50.880001,51.029999,49.709999,50.490002,39.491131,3744000
2019-11-01,50.980000,52.490002,50.900002,52.310001,40.914661,3207100
2019-11-04,52.650002,54.410000,52.459999,54.169998,42.369473,5430200
2019-11-05,54.009998,55.000000,53.650002,54.200001,42.392937,6044500
2019-11-06,54.160000,54.740002,53.810001,54.279999,42.455509,3847000
2019-11-07,54.939999,55.939999,54.419998,55.799999,43.644390,5974300
2019-11-08,55.500000,55.990002,55.020000,55.990002,43.793003,4812000
2019-11-11,55.549999,56.250000,55.220001,55.810001,43.652210,3184900
2019-11-12,56.000000,56.110001,54.529999,55.160000,43.143810,2742700
2019-11-13,54.189999,54.480000,53.459999,53.660000,41.970581,3426000
2019-11-14,53.299999,54.139999,53.150002,53.950001,42.197395,2595500
2019-11-15,54.270000,55.290001,54.139999,54.860001,42.909168,3865000
2019-11-18,54.750000,54.910000,54.119999,54.320000,42.486790,3439900
2019-11-19,54.810001,54.810001,52.790001,53.389999,41.759392,5208300
2019-11-20,53.139999,53.450001,52.099998,52.669998,41.196232,5394100
2019-11-21,52.709999,53.919998,52.349998,53.880001,42.142651,4618400
2019-11-22,53.980000,54.660000,53.599998,54.200001,42.392937,3115600
2019-11-25,54.820000,55.230000,54.360001,55.200001,43.175102,5073700
2019-11-26,55.250000,55.750000,54.820000,55.369999,43.308052,4643800
2019-11-27,54.680000,54.900002,53.900002,54.279999,42.999111,3926000
2019-11-29,54.009998,54.279999,53.119999,53.369999,42.278240,1887600
2019-12-02,53.000000,53.750000,52.889999,53.160000,42.111885,3349500
2019-12-03,51.959999,52.009998,51.049999,51.820000,41.050369,3950100
2019-12-04,53.490002,53.490002,52.209999,52.279999,41.414772,3791400
2019-12-05,52.529999,52.650002,51.680000,52.000000,41.192966,2692600
2019-12-06,52.590000,53.750000,52.590000,53.220001,42.159405,2818800
2019-12-09,53.959999,53.980000,52.990002,53.270000,42.199028,2377200
2019-12-10,53.360001,53.389999,52.689999,53.130001,42.088116,2609700
2019-12-11,53.500000,54.070000,53.049999,53.099998,42.064350,3253300
2019-12-12,53.250000,54.580002,52.820000,54.450001,43.133789,2882300
2019-12-13,54.639999,54.820000,53.250000,53.279999,42.206940,3198600
2019-12-16,53.610001,54.540001,53.509998,54.169998,42.911976,4040000
2019-12-17,54.099998,54.740002,53.930000,54.660000,43.300137,2665300
2019-12-18,54.360001,54.689999,53.540001,54.250000,42.975349,3659100
2019-12-19,54.430000,54.869999,54.060001,54.520000,43.189232,3356000
2019-12-20,55.049999,55.250000,54.020000,54.610001,43.260540,10476700
2019-12-23,54.490002,55.049999,54.220001,54.930000,43.514019,2678600
2019-12-24,55.000000,55.250000,54.650002,54.900002,43.490261,926200
2019-12-26,54.980000,55.230000,54.520000,55.220001,43.743763,1909600
2019-12-27,55.290001,55.549999,54.720001,54.830002,43.434814,1688500
2019-12-30,54.860001,55.049999,54.240002,54.340000,43.046642,1943300
2019-12-31,54.020000,54.779999,53.930000,54.730000,43.355595,2145700
2020-01-02,55.230000,55.540001,53.639999,53.750000,42.579269,5145200
2020-01-03,53.110001,53.599998,52.410000,52.419998,41.525677,5004300
2020-01-06,52.320000,52.880001,52.000000,52.209999,41.359318,4293100
2020-01-07,52.290001,53.064999,51.990002,52.189999,41.343475,5122800
2020-01-08,52.410000,53.169998,51.919998,52.730000,41.771244,3629700
2020-01-09,52.750000,53.070000,51.810001,52.189999,41.343475,2667800
2020-01-10,52.860001,52.869999,51.400002,51.500000,40.796867,3277300
2020-01-13,51.500000,52.400002,51.470001,52.349998,41.470219,2665500
2020-01-14,52.189999,52.970001,51.950001,52.240002,41.383083,3689800
2020-01-15,52.189999,52.650002,51.700001,52.270000,41.406857,2235400
2020-01-16,52.580002,52.869999,52.169998,52.480000,41.573200,3765600
2020-01-17,52.529999,53.360001,52.424999,53.340000,42.254471,3897500
2020-01-21,52.980000,53.150002,52.200001,52.599998,41.668266,4156000
2020-01-22,52.730000,52.799999,50.681999,50.869999,40.297810,5149600
2020-01-23,50.220001,50.750000,49.150002,50.250000,39.806667,5797600
2020-01-24,49.880001,50.270000,48.040001,48.490002,38.412434,5919300
2020-01-27,47.310001,47.580002,46.639999,47.180000,37.374691,4827000
2020-01-28,47.400002,47.720001,47.020000,47.160000,37.358849,5813800
2020-01-29,48.980000,49.950001,48.599998,49.669998,39.347198,6828000
2020-01-30,48.310001,48.980000,47.660000,48.470001,38.396599,5644800
2020-01-31,47.700001,47.865002,45.919998,46.070000,36.495373,7532200
2020-02-03,46.310001,46.970001,45.730000,46.740002,37.026142,6364900
2020-02-04,47.650002,48.380001,47.439999,48.049999,38.063881,5287000
2020-02-05,48.880001,49.740002,48.520000,49.610001,39.299671,5403200
2020-02-06,49.610001,49.660000,48.560001,49.200001,38.974880,5985200
2020-02-07,48.540001,48.540001,47.450001,48.029999,38.048031,3802100
2020-02-10,47.799999,48.720001,47.799999,48.189999,38.174778,2488300
2020-02-11,48.540001,50.009998,48.500000,48.790001,38.650085,3705400
2020-02-12,49.689999,50.369999,48.990002,49.380001,39.117470,2964200
2020-02-13,48.900002,48.990002,48.020000,48.299999,38.261929,3302600
2020-02-14,48.509998,48.939999,48.380001,48.630001,38.523338,3207000
2020-02-18,48.189999,48.520000,47.229000,47.740002,37.818314,3594300
2020-02-19,47.820000,48.290001,47.410000,47.560001,37.675716,5644900
2020-02-20,47.520000,48.810001,47.439999,48.759998,38.626331,4154200
2020-02-21,48.580002,48.770000,48.080002,48.299999,38.261929,3972800
2020-02-24,46.610001,47.040001,45.799999,46.240002,36.630051,5075900
2020-02-25,46.500000,46.535000,43.580002,43.950001,34.815975,5529300
2020-02-26,44.450001,44.880001,43.020000,43.049999,34.103016,6470700
2020-02-27,41.330002,41.459999,39.500000,39.549999,31.848270,10009300
2020-02-28,38.119999,40.490002,38.049999,40.410000,32.540798,10280000
2020-03-02,41.049999,41.419998,39.779999,41.419998,33.354126,7706700
2020-03-03,41.349998,42.743999,39.740002,40.560001,32.661598,6765300
2020-03-04,41.450001,41.970001,40.209999,41.910000,33.748695,4967000
2020-03-05,40.029999,40.630001,39.660000,40.099998,32.291164,5447400
2020-03-06,38.720001,39.689999,38.310001,38.970001,31.381222,6928400
2020-03-09,34.750000,34.939999,30.430000,30.530001,24.584774,15081500
2020-03-10,32.509998,33.330002,29.315001,31.400000,25.285355,12975400
2020-03-11,30.190001,30.330000,27.850000,27.990000,22.539396,12444100
2020-03-12,25.450001,26.389999,22.389999,23.670000,19.060650,18163300
2020-03-13,27.930000,28.010000,22.580000,25.690001,20.687288,17350800
2020-03-16,23.100000,25.430000,21.950001,22.000000,17.715857,12345400
2020-03-17,25.670000,27.600000,22.740000,26.600000,21.420082,19873300
2020-03-18,24.840000,28.290001,24.510000,26.440001,21.291239,16955900
2020-03-19,26.280001,31.350000,25.930000,28.120001,22.644081,13893400
2020-03-20,28.590000,29.690001,26.590000,27.440001,22.096504,12649100
2020-03-23,27.139999,28.430000,26.010000,26.580000,21.403973,11703100
2020-03-24,28.660000,29.959999,26.900000,28.469999,22.925924,12333600
2020-03-25,29.180000,32.424999,28.600000,30.379999,24.463982,10539200
2020-03-26,30.280001,31.299999,28.950001,29.680000,23.900299,14298600
2020-03-27,28.000000,29.261999,26.920000,28.559999,22.998398,9101400
2020-03-30,28.309999,29.389999,27.809999,28.650000,23.070871,6817000
2020-03-31,28.549999,30.080000,28.450001,29.240000,23.545982,7599900
2020-04-01,27.840000,28.270000,26.940001,27.040001,21.774391,10339900
2020-04-02,27.110001,29.840000,26.924999,28.030001,22.571613,10680300
2020-04-03,27.780001,28.570000,27.420000,27.969999,22.523293,8005100
2020-04-06,29.530001,30.980000,29.500000,30.540001,24.592827,8021100
2020-04-07,32.759998,35.070000,31.809999,32.330002,26.034252,15028000
2020-04-08,32.970001,34.939999,32.360001,34.790001,28.015211,7220700
2020-04-09,35.750000,37.740002,35.540001,36.560001,29.440529,9892300
2020-04-13,36.470001,36.900002,34.570000,35.230000,28.369520,7170600
2020-04-14,36.369999,37.139999,35.090000,35.369999,28.482262,7348800
2020-04-15,33.849998,33.849998,31.870001,32.230000,25.953728,7586700
2020-04-16,32.689999,32.689999,30.650000,31.629999,25.470566,6918500
2020-04-17,33.040001,34.060001,32.599998,33.419998,26.911993,6544100
2020-04-20,32.180000,32.830002,31.500000,31.530001,25.390043,7140700
2020-04-21,30.400000,31.160000,29.620001,30.879999,24.866619,7315100
2020-04-22,31.799999,32.025002,30.879999,31.840000,25.639669,5331100
