Date,Open,High,Low,Close,Adj Close,Volume
2019-08-27,148.259995,148.570007,146.699997,147.100006,131.223358,987100
2019-08-28,146.880005,147.339996,145.669998,146.369995,130.572144,1072700
2019-08-29,147.570007,147.789993,146.259995,146.940002,131.080627,1152800
2019-08-30,147.669998,147.940002,146.149994,146.960007,131.098465,1029800
2019-09-03,146.240005,147.619995,145.779999,147.570007,131.642624,1061700
2019-09-04,148.460007,150.270004,147.839996,150.160004,133.953094,969400
2019-09-05,151.750000,152.630005,150.979996,151.740005,135.362595,1230100
2019-09-06,151.779999,153.649994,151.690002,152.839996,136.343857,1277000
2019-09-09,152.789993,153.380005,148.020004,149.229996,133.841568,1658300
2019-09-10,148.850006,149.139999,145.539993,146.570007,131.455826,1629000
2019-09-11,145.860001,146.360001,144.300003,146.229996,131.150864,1440000
2019-09-12,147.179993,148.910004,146.800003,148.300003,133.007431,1358900
2019-09-13,148.389999,148.570007,145.580002,146.309998,131.222626,1631700
2019-09-16,145.710007,147.229996,145.529999,146.339996,131.249557,1161000
2019-09-17,146.479996,148.119995,146.210007,147.250000,132.065704,1322900
2019-09-18,145.839996,147.000000,144.699997,146.470001,131.366119,1276900
2019-09-19,146.800003,148.410004,146.750000,146.940002,131.787674,952300
2019-09-20,146.559998,148.330002,146.070007,146.279999,131.195709,2418600
2019-09-23,146.179993,147.389999,145.830002,146.539993,131.428909,823800
2019-09-24,146.889999,148.210007,146.419998,146.750000,131.617264,1056200
2019-09-25,146.850006,147.009995,145.779999,146.850006,131.706955,839000
2019-09-26,146.899994,148.410004,146.830002,148.100006,132.828079,799900
2019-09-27,148.539993,148.649994,147.149994,148.000000,132.738358,1204100
2019-09-30,147.979996,149.380005,147.979996,148.690002,133.357224,886500
2019-10-01,149.270004,149.580002,145.520004,145.550003,130.541016,1236600
2019-10-02,144.830002,145.070007,141.759995,142.389999,127.706902,1376000
2019-10-03,142.119995,142.399994,140.690002,141.729996,127.114944,1215300
2019-10-04,142.000000,145.210007,141.800003,144.960007,130.011856,1229400
2019-10-07,144.639999,144.639999,143.059998,143.149994,128.388519,891500
2019-10-08,142.429993,142.429993,140.600006,140.630005,126.128342,1148500
2019-10-09,141.399994,141.669998,140.619995,141.300003,126.729279,724800
2019-10-10,141.160004,142.600006,140.789993,141.559998,126.962463,846200
2019-10-11,143.160004,143.839996,142.419998,142.600006,127.895248,1187500
2019-10-14,142.429993,143.300003,142.160004,143.110001,128.352661,602000
2019-10-15,143.490005,144.500000,143.139999,143.309998,128.531982,878200
2019-10-16,142.839996,142.910004,141.559998,142.570007,127.868309,912600
2019-10-17,142.610001,142.860001,140.429993,140.479996,125.993828,1111300
2019-10-18,140.759995,141.669998,140.210007,141.360001,126.783089,1505000
2019-10-21,141.990005,142.220001,141.410004,141.910004,127.276352,1716300
2019-10-22,132.570007,133.750000,129.820007,130.149994,116.729042,3551600
2019-10-23,130.070007,133.029999,129.690002,132.160004,118.531776,1933900
2019-10-24,132.339996,132.729996,131.039993,131.429993,117.877037,1281500
2019-10-25,131.050003,131.440002,129.500000,130.429993,116.980164,1342300
2019-10-28,130.750000,131.199997,129.229996,129.300003,115.966721,1525500
2019-10-29,129.050003,129.880005,128.289993,128.929993,115.634850,2190700
2019-10-30,129.100006,130.259995,128.740005,129.779999,116.397217,1353300
2019-10-31,129.410004,131.119995,128.949997,131.059998,117.545204,1864100
2019-11-01,131.520004,131.559998,129.770004,130.720001,117.240273,1005000
2019-11-04,131.139999,131.600006,129.839996,130.199997,116.773880,1106900
2019-11-05,130.190002,131.990005,130.149994,131.270004,117.733566,1590600
2019-11-06,131.279999,132.589996,131.080002,132.350006,118.702187,1559600
2019-11-07,132.699997,133.820007,132.619995,133.009995,119.294121,1333700
2019-11-08,132.729996,133.949997,132.500000,133.289993,119.545250,1301700
2019-11-11,133.000000,133.940002,132.800003,133.539993,119.769470,1319100
2019-11-12,133.690002,133.729996,132.440002,133.350006,119.599091,1050600
2019-11-13,132.699997,134.389999,132.509995,134.130005,120.298653,1074500
2019-11-14,133.839996,134.479996,133.279999,133.949997,120.137199,1018100
2019-11-15,133.889999,134.690002,133.350006,133.570007,119.796402,1450000
2019-11-18,133.649994,134.729996,133.649994,134.289993,120.442146,1286900
2019-11-19,134.649994,135.679993,134.360001,135.460007,121.491508,1810300
2019-11-20,134.779999,135.699997,134.440002,135.429993,121.464561,1301100
2019-11-21,135.949997,135.990005,133.789993,134.690002,120.800896,1230500
2019-11-22,134.710007,135.500000,134.389999,135.130005,121.195511,1222700
2019-11-25,135.570007,135.940002,134.869995,135.029999,121.105812,1161300
2019-11-26,134.830002,136.899994,134.699997,136.679993,122.585709,1827500
2019-11-27,137.080002,137.320007,136.130005,136.839996,122.729179,1057500
2019-11-29,136.830002,137.210007,136.470001,136.720001,122.621544,523300
2019-12-02,136.990005,137.259995,135.259995,135.259995,121.312103,1577300
2019-12-03,134.779999,135.100006,133.699997,134.619995,120.738060,1865200
2019-12-04,133.449997,135.490005,133.330002,135.169998,121.231377,1303000
2019-12-05,135.410004,135.410004,134.029999,134.309998,120.460091,1435000
2019-12-06,135.190002,136.149994,134.789993,135.720001,121.724678,1583700
2019-12-09,135.309998,135.630005,134.820007,135.449997,122.220947,987100
2019-12-10,135.449997,135.789993,135.149994,135.539993,122.302139,828600
2019-12-11,135.259995,135.639999,134.279999,134.630005,121.481049,1260100
2019-12-12,134.619995,136.220001,134.309998,135.610001,122.365318,1068900
