Date,Open,High,Low,Close,Adj Close,Volume
2019-08-27,119.989998,121.050003,119.779999,120.550003,106.499252,6996300
2019-08-28,120.459999,121.430000,119.629997,121.400002,107.250160,4600300
2019-08-29,121.790001,122.000000,120.320000,121.180000,107.055817,5011500
2019-08-30,121.959999,122.000000,119.510002,120.230003,106.216537,6007100
2019-09-03,119.790001,121.540001,119.629997,121.360001,107.214828,4959300
2019-09-04,121.849998,123.279999,121.459999,123.209999,108.849205,5586900
2019-09-05,123.239998,123.430000,122.180000,122.760002,108.451645,7491900
2019-09-06,123.000000,123.379997,122.540001,122.870003,108.548836,5306900
2019-09-09,122.709999,122.779999,121.779999,122.169998,107.930443,7662400
2019-09-10,121.029999,121.180000,119.580002,119.879997,105.907326,9582200
2019-09-11,119.860001,121.339996,119.360001,121.269997,107.135330,7565500
2019-09-12,122.650002,123.209999,121.620003,122.769997,108.460480,6194300
2019-09-13,121.820000,122.580002,121.500000,122.120003,107.886253,6777400
2019-09-16,121.809998,121.959999,119.019997,119.750000,105.792480,9626700
2019-09-17,119.629997,121.989998,119.440002,121.160004,107.038139,6377100
2019-09-18,121.269997,121.959999,120.769997,121.410004,107.259018,5684200
2019-09-19,121.389999,122.230003,121.239998,121.900002,107.691895,4525800
2019-09-20,122.129997,122.599998,121.750000,122.239998,107.992264,15362000
2019-09-23,122.199997,123.769997,121.970001,123.220001,108.858040,6060400
2019-09-24,123.699997,124.730003,123.360001,123.610001,109.202591,7633200
2019-09-25,123.559998,123.830002,122.949997,123.019997,108.681351,5812600
2019-09-26,123.639999,125.000000,123.529999,124.309998,109.820992,6984800
2019-09-27,124.410004,124.879997,123.720001,124.570000,110.050682,5589800
2019-09-30,124.570000,125.360001,124.129997,124.379997,109.882828,5206900
2019-10-01,124.360001,124.639999,123.199997,123.849998,109.414612,5415700
2019-10-02,123.199997,123.650002,120.209999,121.080002,106.967476,6755100
2019-10-03,121.669998,122.540001,120.839996,121.739998,107.550560,5171000
2019-10-04,122.190002,124.059998,121.989998,124.000000,109.547112,4377900
2019-10-07,123.529999,123.889999,122.680000,122.839996,108.522346,4749700
2019-10-08,122.660004,122.930000,120.879997,120.930000,106.834961,5545300
2019-10-09,121.809998,122.389999,121.430000,121.980003,107.762573,3775600
2019-10-10,121.330002,122.190002,120.800003,121.940002,107.727234,3943400
2019-10-11,122.040001,122.059998,120.820000,121.089996,106.976295,6292200
2019-10-14,121.620003,121.620003,119.580002,120.050003,106.057510,7360200
2019-10-15,120.190002,120.559998,116.699997,117.199997,103.539711,11113900
2019-10-16,117.669998,117.769997,116.510002,117.529999,103.831238,7973100
